9.22	310.26993
9.23	310.36623
9.24	309.88534
9.25	309.21459
9.26	309.21459
9.27	309.21459
9.28	309.11901
9.29	309.31024
9.3	309.02349
9.31	309.11901
9.32	308.83261
9.33	309.31024
9.34	309.59752
9.35	309.59752
9.36	309.9814
9.37	309.59752
9.38	309.5017
9.39	309.59752
9.4	309.21459
9.41	309.40594
9.42	309.21459
9.43	309.02349
9.44	309.02349
9.45	309.40594
9.46	309.6934
9.47	309.9814
9.48	310.26993
9.49	311.23561
9.5	311.62356
9.51	312.40237
9.52	312.20731
9.53	312.01248
9.54	311.52648
9.55	311.91516
9.56	312.10986
9.57	311.52648
9.58	311.8179
9.59	311.91516
9.6	312.10986
9.61	312.01248
9.62	312.30481
9.63	312.5
9.64	314.66331
9.65	315.05986
9.66	314.86146
9.67	104.07993
9.68	104.07993
9.69	104.11244
9.7	104.16667
9.71	104.24268
9.72	312.59769
9.73	312.5
9.74	312.40237
9.75	312.10986
9.76	311.52648
9.77	311.13877
9.78	310.75202
9.79	310.07752
9.8	310.1737
9.81	310.1737
9.82	310.65548
9.83	310.94527
9.84	310.75202
9.85	310.46259
9.86	310.55901
9.87	310.94527
9.88	104.03662
9.89	311.7207
9.9	312.20731
9.91	312.59769
9.92	311.8179
9.93	311.13877
9.94	311.23561
9.95	310.94527
9.96	103.54111
9.97	310.46259
9.98	310.36623
9.99	310.65548
10.0	310.94527
10.01	104.07993
10.02	104.1016
10.03	104.0691
10.04	104.04745
10.05	103.65917
10.06	310.36623
10.07	310.1737
10.08	309.9814
10.09	309.9814
10.1	309.9814
10.11	310.26993
10.12	309.9814
10.13	309.88534
10.14	309.6934
10.15	309.5017
10.16	309.40594
10.17	309.59752
10.18	310.1737
10.19	104.12328
10.2	104.22095
10.21	104.16667
10.22	104.11244
10.23	103.55183
10.24	102.82776
10.25	298.5966
10.26	292.65438
10.27	259.20166
10.28	259.13449
10.29	103.83138
10.3	103.85294
10.31	103.76673
10.32	103.83138
10.33	103.85294
10.34	103.84216
10.35	103.85294
10.36	103.78827
10.37	103.85294
10.38	103.7775
10.39	103.84216
10.4	103.76673
10.41	103.85294
10.42	103.76673
10.43	103.85294
10.44	103.79905
10.45	103.83138
10.46	103.78827
10.47	103.83138
10.48	103.84216
10.49	103.84216
10.5	103.83138
10.51	103.75597
10.52	103.85294
10.53	103.75597
10.54	103.88531
10.55	103.75597
10.56	103.85294
10.57	103.7452
10.58	103.83138
10.59	103.76673
10.6	103.84216
10.61	103.80982
10.62	103.84216
10.63	103.80982
10.64	103.80982
10.65	103.83138
10.66	103.79905
10.67	103.83138
10.68	103.83138
10.69	103.83138
10.7	103.86373
10.71	103.9393
10.72	103.83138
10.73	103.80982
10.74	103.83138
10.75	103.76673
10.76	103.87452
10.77	103.76673
10.78	103.85294
10.79	103.78827
10.8	103.83138
10.81	103.75597
10.82	103.87452
10.83	103.79905
10.84	103.85294
10.85	103.83138
10.86	103.79905
10.87	103.85294
10.88	103.8206
10.89	103.84216
10.9	103.8206
10.91	103.87452
10.92	103.83138
10.93	103.88531
10.94	103.83138
10.95	103.86373
10.96	103.8206
10.97	103.84216
10.98	103.85294
10.99	103.79905
11.0	103.85294
11.01	103.79905
11.02	103.8206
11.03	103.80982
11.04	103.79905
11.05	103.80982
11.06	103.7775
11.07	103.84216
11.08	103.71292
11.09	103.97172
11.1	103.83138
11.11	175.80872
11.12	172.68175
11.13	169.23337
11.14	172.77125
11.15	172.74141
11.16	172.80111
11.17	171.02788
11.18	165.67263
11.19	163.827
11.2	169.11889
11.21	170.9694
11.22	174.39833
11.23	176.36684
11.24	180.21265
11.25	182.54838
11.26	186.6368
11.27	193.57336
11.28	200.84354
11.29	103.47682
11.3	102.19724
11.31	100.91836
11.32	191.20459
11.33	195.88639
11.34	186.49758
11.35	186.56716
11.36	182.24895
11.37	180.76645
11.38	193.08747
11.39	195.65643
11.4	566.89342
11.41	213.49274
11.42	110.68069
11.43	115.34025
11.44	241.955
11.45	251.44581
11.46	259.26886
11.47	272.62814
11.48	259.53802
11.49	259.40337
11.5	259.26886
11.51	268.24034
11.52	289.1845
11.53	289.68714
11.54	288.93383
11.55	281.76951
11.56	276.85493
11.57	270.63599
11.58	269.54178
11.59	265.60425
11.6	262.9503
11.61	259.20166
11.62	256.80534
11.63	254.3882
11.64	252.4615
11.65	250.0
11.66	246.60912
11.67	243.96194
11.68	241.7795
11.69	240.21139
11.7	238.72046
11.71	238.54962
11.72	237.1354
11.73	237.24792
11.74	118.90606
11.75	238.94863
11.76	240.09604
11.77	239.63575
11.78	237.4169
11.79	235.51578
11.8	233.4267
11.81	231.21387
11.82	114.74469
11.83	114.9954
11.84	233.31778
11.85	238.77746
11.86	246.54832
11.87	254.51769
11.88	263.85224
11.89	276.85493
11.9	282.48588
11.91	292.56875
11.92	298.32936
11.93	305.25031
11.94	309.9814
11.95	311.52648
11.96	311.8179
11.97	309.78934
11.98	306.09122
11.99	303.30604
12.0	300.21015
12.01	297.70765
12.02	296.12082
12.03	293.16916
12.04	291.46022
12.05	288.60029
12.06	286.69725
12.07	284.41411
12.08	282.16704
12.09	279.48575
12.1	278.62914
12.11	277.93218
12.12	277.39251
12.13	278.7068
12.14	279.32961
12.15	280.11204
12.16	280.19053
12.17	280.58361
12.18	281.3731
12.19	281.84893
12.2	282.32637
12.21	283.04557
12.22	282.88543
12.23	281.69014
12.24	280.89888
12.25	278.7845
12.26	277.46948
12.27	275.93819
12.28	275.63396
12.29	277.62354
12.3	280.66236
12.31	285.06271
12.32	290.44438
12.33	298.15146
12.34	305.43677
12.35	311.7207
12.36	316.35558
12.37	310.1737
12.38	311.13877
12.39	316.05563
12.4	322.47662
12.41	329.05561
12.42	327.97639
12.43	324.04407
12.44	322.37266
12.45	320.61558
12.46	105.97711
12.47	316.25553
12.48	315.05986
12.49	312.98905
12.5	312.20731
12.51	310.26993
12.52	309.40594
12.53	308.54674
12.54	308.07147
12.55	308.07147
12.56	307.88177
12.57	307.50308
12.58	307.12531
12.59	307.21966
12.6	308.07147
12.61	308.45157
12.62	309.02349
12.63	309.5017
12.64	310.36623
12.65	310.94527
12.66	311.42946
12.67	312.01248
12.68	311.91516
12.69	312.30481
12.7	312.59769
12.71	312.69543
12.72	313.08704
12.73	312.98905
12.74	311.8179
12.75	311.13877
12.76	310.36623
12.77	309.9814
12.78	309.9814
12.79	310.26993
12.8	310.07752
12.81	310.36623
12.82	311.23561
12.83	311.7207
12.84	312.5
12.85	312.89111
12.86	312.40237
12.87	311.91516
12.88	311.42946
12.89	310.94527
12.9	310.55901
12.91	309.78934
12.92	309.78934
12.93	309.02349
12.94	307.97659
12.95	307.03101
12.96	305.90395
12.97	304.5067
12.98	303.95137
12.99	306.18494
13.0	309.78934
13.01	314.56433
13.02	321.02729
13.03	325.20325
13.04	332.00531
13.05	336.24748
13.06	337.72374
13.07	335.57047
13.08	335.34541
13.09	341.99726
13.1	342.46575
13.11	346.86091
13.12	350.75412
13.13	348.43206
13.14	346.14053
13.15	343.87895
13.16	342.81796
13.17	342.34851
13.18	341.7635
13.19	341.18048
13.2	341.06412
13.21	340.94783
13.22	340.3676
13.23	339.098
13.24	338.40948
13.25	337.60972
13.26	336.81374
13.27	336.02151
13.28	336.24748
13.29	335.68312
13.3	334.78406
13.31	333.667
13.32	333.44448
13.33	333.11126
13.34	333.11126
13.35	332.88948
13.36	332.7787
13.37	332.44681
13.38	332.44681
13.39	332.11558
13.4	331.89512
13.41	331.34526
13.42	330.68783
13.43	330.14196
13.44	330.033
13.45	330.14196
13.46	330.14196
13.47	329.8153
13.48	329.38076
13.49	328.8392
13.5	328.7311
13.51	328.51511
13.52	328.8392
13.53	328.8392
13.54	329.16392
13.55	329.05561
13.56	328.7311
13.57	328.40722
13.58	328.51511
13.59	328.7311
13.6	328.40722
13.61	328.19166
13.62	327.43942
13.63	328.08399
13.64	109.39722
13.65	328.94737
13.66	328.7311
13.67	329.05561
13.68	328.29941
13.69	328.19166
13.7	328.19166
13.71	328.08399
13.72	327.01112
13.73	326.69062
13.74	326.15786
13.75	326.15786
13.76	326.58393
13.77	326.47731
13.78	326.37076
13.79	326.37076
13.8	326.90422
13.81	327.43942
13.82	327.33224
13.83	328.19166
13.84	328.62307
13.85	329.38076
13.86	329.59789
13.87	329.59789
13.88	329.27231
13.89	329.48929
13.9	329.16392
13.91	329.38076
13.92	329.16392
13.93	329.27231
13.94	329.16392
13.95	329.48929
13.96	329.59789
13.97	329.48929
13.98	329.38076
13.99	329.05561
14.0	329.05561
14.01	328.8392
14.02	329.27231
14.03	329.48929
14.04	329.48929
14.05	329.38076
14.06	329.59789
14.07	329.59789
14.08	329.48929
14.09	329.38076
14.1	329.70656
14.11	330.033
14.12	330.25099
14.13	330.033
14.14	328.62307
14.15	328.29941
14.16	327.76139
14.17	327.86885
14.18	327.76139
14.19	327.22513
14.2	327.01112
14.21	327.11809
14.22	327.654
14.23	109.27767
14.24	327.86885
14.25	327.33224
14.26	327.54668
14.27	109.43314
14.28	328.19166
14.29	328.8392
14.3	328.51511
14.31	329.59789
14.32	329.8153
14.33	330.033
14.34	329.70656
14.35	329.59789
14.36	330.033
14.37	330.46927
14.38	110.19284
14.39	330.57851
14.4	331.12583
14.41	165.37126
14.42	331.23551
14.43	331.56499
14.44	329.92412
14.45	329.38076
14.46	328.62307
14.47	328.08399
14.48	109.36133
14.49	328.51511
14.5	109.39722
14.51	164.33854
14.52	327.97639
14.53	328.19166
14.54	109.32546
14.55	328.08399
14.56	328.19166
14.57	163.88069
14.58	327.97639
14.59	164.04199
14.6	164.31153
14.61	109.17031
14.62	328.40722
14.63	163.93443
14.64	163.96131
14.65	163.98819
14.66	164.79895
14.67	165.04374
14.68	330.90668
14.69	165.28926
14.7	165.37126
14.71	165.15277
14.72	165.26194
14.73	165.18005
14.74	165.75501
14.75	165.59033
14.76	165.53551
14.77	330.25099
14.78	165.28926
14.79	165.53551
14.8	165.26194
14.81	165.37126
14.82	164.82611
14.83	165.04374
14.84	164.93485
14.85	165.1255
14.86	165.23463
14.87	165.07098
14.88	164.71751
14.89	164.52781
14.9	164.28454
14.91	163.71971
14.92	163.21201
14.93	324.88629
14.94	321.9575
14.95	320.61558
14.96	317.46032
14.97	315.85597
14.98	315.45741
14.99	316.35558
15.0	105.98834
15.01	320.0
15.02	323.6246
15.03	328.08399
15.04	331.785
15.05	336.13445
15.06	339.67391
15.07	343.40659
15.08	343.1709
15.09	343.1709
15.1	348.5535
15.11	354.10765
15.12	356.12536
15.13	353.35689
15.14	350.50824
15.15	347.58429
15.16	345.06556
15.17	343.52456
15.18	341.53005
15.19	340.13605
15.2	338.98305
15.21	337.49578
15.22	336.81374
15.23	336.58701
15.24	336.47376
15.25	336.24748
15.26	334.78406
15.27	334.44816
15.28	333.77837
15.29	333.11126
15.3	332.7787
15.31	332.33632
15.32	332.55737
15.33	333.00033
15.34	333.44448
15.35	333.33333
15.36	333.11126
15.37	332.88948
15.38	332.33632
15.39	332.00531
15.4	331.89512
15.41	332.11558
15.42	332.11558
15.43	332.22591
15.44	332.22591
15.45	331.67496
15.46	331.785
15.47	331.45509
15.48	330.79722
15.49	331.34526
15.5	331.67496
15.51	331.785
15.52	332.00531
15.53	332.44681
15.54	332.668
15.55	332.55737
15.56	331.785
15.57	330.57851
