# frameNo,time,energy,intensity,sonorantEnergy,sonorantIntensity,band2to20Energy,band2to20Intensity,band1Intensity,band2Intensity,band3Intensity,band4Intensity,band1overlapInten,band2overlapInten,band3overlapInten,band4overlapInten,band1vaishaliInten,band2vaishaliInten,band3vaishaliInten,band4vaishaliInten,spectralTilt
1038.00000,10.38000,0.05550,-12.55713,0.04426,-13.53973,0.04870,-13.12497,-20.26452,-21.49654,-21.75980,-25.69837,-13.77416,-16.86038,-25.01783,-30.63668,-21.23499,-13.71800,-25.03762,-33.01030,85.86576
1039.00000,10.39000,0.05805,-12.36210,0.04986,-13.02230,0.05470,-12.62036,-22.13923,-20.89968,-20.84815,-25.56511,-13.25565,-16.26394,-24.68098,-30.67928,-23.57729,-13.16180,-24.86289,-33.01030,77.28929
1040.00000,10.40000,0.05888,-12.30051,0.04825,-13.16509,0.05278,-12.77532,-20.42325,-20.78156,-21.39277,-26.97108,-13.34542,-16.75364,-25.84327,-31.44817,-21.42120,-13.27858,-26.02859,-33.01030,87.74921
1041.00000,10.41000,0.06292,-12.01207,0.05317,-12.74366,0.05831,-12.34283,-21.24913,-20.22800,-20.50777,-26.42307,-12.95240,-16.20008,-25.40610,-31.20445,-22.50959,-12.82182,-25.53448,-33.01030,88.63102
1042.00000,10.42000,0.06035,-12.19354,0.04927,-13.07423,0.05389,-12.68478,-20.44325,-20.45898,-21.33195,-27.00497,-13.26043,-16.80409,-25.79979,-31.45985,-21.42319,-13.14797,-25.94706,-33.01030,90.51122
1043.00000,10.43000,0.06148,-12.11236,0.05344,-12.72120,0.05819,-12.35136,-22.09780,-20.17708,-20.34081,-27.05686,-12.95567,-16.21570,-25.48186,-31.97038,-23.38798,-12.78821,-26.03759,-33.01030,81.45669
1044.00000,10.44000,0.06106,-12.14247,0.05217,-12.82550,0.05628,-12.49680,-21.27175,-19.84194,-21.00679,-28.31658,-13.03886,-16.73633,-26.38697,-32.75500,-22.36662,-12.88695,-27.16553,-33.01030,87.16479
1045.00000,10.45000,0.06569,-11.82524,0.05729,-12.41934,0.06198,-12.07725,-21.66229,-19.53800,-20.24141,-27.59365,-12.67892,-16.29610,-25.67652,-32.44613,-23.13379,-12.48583,-26.53779,-33.01030,86.91511
1046.00000,10.46000,0.06183,-12.08803,0.05344,-12.72136,0.05735,-12.41490,-21.60679,-19.53763,-20.82068,-28.07998,-13.00354,-16.71902,-25.92694,-32.74680,-22.83372,-12.78870,-26.95336,-33.01030,87.59227
1047.00000,10.47000,0.06404,-11.93539,0.05660,-12.47160,0.06049,-12.18345,-22.01878,-19.53701,-20.28916,-27.99380,-12.80305,-16.47210,-25.64903,-32.57720,-23.36217,-12.55659,-26.91577,-33.01030,83.95459
1048.00000,10.48000,0.06100,-12.14688,0.05395,-12.67993,0.05741,-12.40993,-22.36882,-19.43506,-20.94952,-28.23405,-13.01864,-17.05058,-25.95072,-32.43921,-23.65409,-12.75986,-27.06708,-33.01030,82.77459
1049.00000,10.49000,0.06406,-11.93444,0.05673,-12.46182,0.06015,-12.20732,-22.14353,-19.46813,-20.31336,-28.14037,-12.87715,-16.73515,-25.27955,-31.62038,-23.28668,-12.54840,-26.88434,-33.01030,82.99297
1050.00000,10.50000,0.06306,-12.00270,0.05610,-12.51002,0.05968,-12.24203,-22.49370,-19.30486,-20.47401,-27.84686,-12.92696,-16.78824,-24.99342,-31.23107,-23.97083,-12.60859,-26.58338,-33.01030,82.39473
1051.00000,10.51000,0.06786,-11.68393,0.05675,-12.46040,0.06032,-12.19570,-19.97586,-19.47835,-20.55313,-28.13891,-12.92146,-16.99303,-25.11224,-31.73960,-20.67669,-12.56566,-26.97730,-33.01030,93.65669
1052.00000,10.52000,0.06869,-11.63134,0.05816,-12.35412,0.06194,-12.08050,-20.29845,-19.35607,-20.34708,-26.76527,-12.84656,-16.63363,-24.22623,-31.32238,-20.98701,-12.50033,-25.89803,-33.01030,89.77140
1053.00000,10.53000,0.06750,-11.70669,0.05776,-12.38391,0.06126,-12.12792,-20.55631,-19.43646,-20.28429,-27.01158,-12.98124,-16.72053,-23.82746,-30.99833,-21.34563,-12.56110,-25.85950,-33.01030,87.43478
1054.00000,10.54000,0.06665,-11.76209,0.05875,-12.31014,0.06195,-12.07959,-21.66968,-19.20854,-20.07563,-27.32183,-12.87793,-16.70425,-24.12400,-31.54592,-22.62253,-12.45215,-26.28969,-33.01030,86.06195
1055.00000,10.55000,0.06642,-11.77729,0.05633,-12.49231,0.05990,-12.22537,-20.42535,-19.36255,-20.72653,-26.83342,-13.08872,-17.20214,-24.07570,-30.77927,-21.20600,-12.66618,-25.84249,-33.01030,88.59135
1056.00000,10.56000,0.06534,-11.84847,0.05707,-12.43562,0.06051,-12.18202,-21.34103,-19.42093,-20.15799,-26.59239,-13.09310,-16.86749,-23.74967,-31.53525,-22.21679,-12.62473,-25.79727,-33.01030,86.17524
1057.00000,10.57000,0.06996,-11.55174,0.05865,-12.31767,0.06239,-12.04900,-19.89663,-19.18194,-20.65220,-26.08733,-12.97914,-17.17472,-23.40469,-31.28123,-20.54266,-12.52340,-25.36020,-33.01030,91.27242
1058.00000,10.58000,0.06641,-11.77746,0.05715,-12.42962,0.06075,-12.16466,-20.84974,-19.34583,-20.31245,-26.15027,-13.13706,-16.99616,-23.53830,-30.67591,-21.58791,-12.64816,-25.23351,-33.01030,87.08148
1059.00000,10.59000,0.07008,-11.54380,0.05760,-12.39596,0.06146,-12.11422,-19.47081,-19.03592,-20.79689,-26.23165,-13.08760,-17.31185,-23.43866,-30.99691,-19.92531,-12.60129,-25.30030,-33.01030,93.11671
1060.00000,10.60000,0.06715,-11.72974,0.05694,-12.44568,0.06090,-12.15375,-20.35824,-19.04362,-20.46303,-25.94121,-13.18740,-17.13645,-23.17565,-30.99494,-20.94463,-12.67173,-25.23556,-33.01030,89.74479
1061.00000,10.61000,0.06955,-11.57700,0.05698,-12.44308,0.06100,-12.14665,-19.29823,-18.64989,-21.05068,-25.68938,-13.13515,-17.42697,-23.40655,-31.60125,-19.88922,-12.68673,-25.05039,-33.01030,94.77495
1062.00000,10.62000,0.06861,-11.63597,0.05897,-12.29352,0.06268,-12.02889,-20.53645,-18.57048,-20.56329,-25.62368,-13.06876,-17.24697,-23.01242,-32.07763,-21.18400,-12.54550,-25.05814,-33.01030,89.42265
1063.00000,10.63000,0.07236,-11.40500,0.06095,-12.15033,0.06436,-11.91380,-19.67710,-18.16542,-20.77807,-25.50742,-12.87372,-17.14139,-22.85439,-32.66049,-20.24990,-12.40945,-25.02120,-33.01030,95.88331
1064.00000,10.64000,0.06582,-11.81632,0.05697,-12.44387,0.06075,-12.16439,-20.76514,-18.42234,-21.23611,-25.77202,-13.11869,-17.55312,-23.21176,-32.45797,-21.55883,-12.70230,-25.31876,-33.01030,89.56081
1065.00000,10.65000,0.07000,-11.54927,0.05824,-12.34807,0.06208,-12.07059,-19.40586,-18.02335,-21.52517,-25.67372,-12.95373,-17.64493,-23.11732,-33.01030,-20.10088,-12.62499,-25.27558,-33.01030,95.02952
1066.00000,10.66000,0.06394,-11.94207,0.05534,-12.56941,0.05913,-12.28185,-20.89120,-18.45631,-21.75758,-25.70413,-13.20645,-17.71381,-23.00766,-33.01030,-21.79490,-12.86176,-25.16348,-33.01030,88.04473
1067.00000,10.67000,0.06866,-11.63276,0.05738,-12.41254,0.06101,-12.14573,-19.63750,-17.79060,-21.73911,-25.92607,-12.97627,-17.57378,-23.55378,-32.81279,-20.27625,-12.67824,-25.31364,-33.01030,95.21748
1068.00000,10.68000,0.06612,-11.79639,0.05757,-12.39781,0.06135,-12.12205,-20.77432,-18.12534,-21.96595,-25.32375,-13.01507,-17.89459,-22.54225,-33.01030,-21.81398,-12.72007,-24.86331,-33.01030,88.62798
1069.00000,10.69000,0.06856,-11.63934,0.05884,-12.30359,0.06225,-12.05872,-20.27396,-17.50988,-21.73570,-25.54310,-12.88699,-17.59401,-22.82391,-32.97000,-21.00359,-12.59740,-25.03300,-33.01030,93.14904
1070.00000,10.70000,0.06260,-12.03392,0.05580,-12.53334,0.05872,-12.31220,-21.87212,-17.90851,-22.56925,-25.14574,-13.12726,-18.13068,-22.68015,-33.01030,-22.90495,-12.86338,-24.71131,-33.01030,83.62322
1071.00000,10.71000,0.06202,-12.07465,0.05342,-12.72316,0.05647,-12.48212,-20.80532,-18.00133,-22.48128,-24.75491,-13.36816,-18.02790,-22.70060,-32.59014,-21.57840,-13.10265,-24.33069,-33.01030,87.71832
1072.00000,10.72000,0.06059,-12.17566,0.05335,-12.72896,0.05659,-12.47285,-21.64975,-18.14430,-23.02101,-24.42044,-13.35206,-18.36983,-22.20811,-31.99057,-22.79084,-13.12442,-24.04192,-33.01030,82.31228
1073.00000,10.73000,0.06157,-12.10652,0.05279,-12.77426,0.05614,-12.50763,-20.88307,-17.89575,-23.15688,-23.80125,-13.43951,-18.20443,-22.16761,-31.85466,-21.66936,-13.22070,-23.50712,-33.01030,86.02074
1074.00000,10.74000,0.05669,-12.46517,0.05029,-12.98486,0.05313,-12.74691,-22.30992,-18.37346,-23.23146,-23.52314,-13.74266,-18.32646,-21.82461,-31.78845,-23.31249,-13.49768,-23.24129,-33.01030,77.48403
1075.00000,10.75000,0.05371,-12.69982,0.04686,-13.29207,0.04973,-13.03393,-22.16713,-18.52273,-23.69466,-23.53516,-14.06877,-18.52220,-21.98421,-31.78515,-23.04314,-13.82436,-23.31368,-33.01030,76.84885
1076.00000,10.76000,0.05398,-12.67766,0.04841,-13.15090,0.05114,-12.91213,-22.93038,-18.73403,-22.51913,-23.27249,-14.03789,-17.96773,-21.47985,-32.12808,-24.45599,-13.73794,-23.08250,-33.01030,72.88855
1077.00000,10.77000,0.05119,-12.90840,0.04535,-13.43451,0.04788,-13.19838,-23.06844,-18.88964,-23.24226,-22.58539,-14.45014,-17.98774,-21.06555,-31.66786,-24.09499,-14.13058,-22.44156,-33.01030,69.52305
1078.00000,10.78000,0.05437,-12.64637,0.04886,-13.11002,0.05152,-12.88017,-23.35335,-18.85639,-22.00653,-22.37843,-14.18185,-17.38817,-20.80045,-32.04944,-24.54141,-13.79724,-22.24552,-33.01030,71.60653
1079.00000,10.79000,0.05403,-12.67396,0.04794,-13.19341,0.05062,-12.95649,-22.86040,-19.15627,-22.61774,-21.67302,-14.42525,-17.31973,-20.14910,-32.78762,-23.80422,-14.04508,-21.53255,-33.01030,70.54839
1080.00000,10.80000,0.05475,-12.61579,0.04873,-13.12248,0.05141,-12.88988,-22.85674,-19.46617,-21.31315,-21.86394,-14.42658,-16.86042,-20.21668,-32.44067,-23.99420,-13.92677,-21.70833,-33.01030,71.46858
1081.00000,10.81000,0.05160,-12.87372,0.04583,-13.38867,0.04846,-13.14583,-23.17311,-19.51430,-22.10671,-22.20708,-14.63391,-17.20153,-20.63084,-32.50407,-24.12933,-14.19036,-22.00411,-33.01030,69.04844
1082.00000,10.82000,0.05478,-12.61393,0.04910,-13.08948,0.05176,-12.86021,-23.19530,-19.55484,-20.88154,-21.77675,-14.45573,-16.48648,-20.30546,-32.42518,-24.27821,-13.90706,-21.57336,-33.01030,71.75136
1083.00000,10.83000,0.05607,-12.51268,0.05081,-12.94071,0.05359,-12.70956,-23.70753,-19.58816,-20.91651,-21.28845,-14.38229,-16.27644,-19.82062,-31.29258,-24.88999,-13.82602,-21.11611,-33.01030,69.93831
1084.00000,10.84000,0.05782,-12.37949,0.05178,-12.85829,0.05422,-12.65860,-22.81974,-19.61893,-20.37490,-21.54904,-14.30789,-16.09006,-20.12947,-31.89193,-23.68602,-13.67842,-21.36666,-33.01030,73.12118
1085.00000,10.85000,0.05649,-12.48005,0.05107,-12.91819,0.05342,-12.72296,-23.34812,-19.67065,-20.34132,-21.49837,-14.43096,-16.02736,-20.09168,-32.10821,-24.26346,-13.77199,-21.32474,-33.01030,70.76968
1086.00000,10.86000,0.05778,-12.38252,0.05129,-12.89978,0.05383,-12.68969,-22.42631,-19.43208,-20.22238,-21.84404,-14.30095,-16.01619,-20.52638,-31.28211,-23.24783,-13.66455,-21.63565,-33.01030,75.52675
1087.00000,10.87000,0.05962,-12.24638,0.05430,-12.65172,0.05698,-12.44247,-23.32142,-19.05700,-19.81245,-21.42460,-14.10858,-15.63328,-20.15092,-30.95334,-24.43134,-13.45473,-21.23412,-33.01030,75.52078
1088.00000,10.88000,0.06039,-12.19049,0.05388,-12.68607,0.05646,-12.48229,-22.22117,-18.71000,-19.96495,-21.64624,-14.12347,-15.85624,-20.44035,-31.25964,-23.12692,-13.44792,-21.50049,-33.01030,78.18801
1089.00000,10.89000,0.06089,-12.15435,0.05652,-12.47788,0.05871,-12.31264,-23.97643,-18.55175,-19.82728,-21.55767,-13.85693,-15.65002,-20.34018,-32.06875,-25.25223,-13.23383,-21.44899,-33.01030,73.74641
1090.00000,10.90000,0.06260,-12.03405,0.05667,-12.46675,0.05904,-12.28822,-22.43017,-18.19032,-20.65852,-21.40819,-13.75236,-15.99684,-20.25611,-31.86076,-23.49611,-13.25815,-21.31389,-33.01030,78.50414
1091.00000,10.91000,0.06083,-12.15852,0.05633,-12.49273,0.05885,-12.30273,-23.84988,-18.32349,-20.09239,-21.30114,-13.86087,-15.76042,-20.15664,-31.74221,-25.43595,-13.30230,-21.19141,-33.01030,74.20503
1092.00000,10.92000,0.06167,-12.09915,0.05565,-12.54562,0.05820,-12.35052,-22.28924,-18.08768,-20.77161,-21.62833,-13.81106,-16.21693,-20.37159,-32.58028,-23.52474,-13.32501,-21.53844,-33.01030,79.41466
1093.00000,10.93000,0.06170,-12.09700,0.05758,-12.39742,0.05999,-12.21949,-24.04466,-17.71191,-20.51286,-21.82373,-13.57046,-16.14211,-20.60893,-32.84728,-25.97392,-13.10849,-21.72414,-33.01030,74.83698
1094.00000,10.94000,0.06300,-12.00649,0.05661,-12.47137,0.05950,-12.25447,-21.98185,-17.67177,-21.33082,-21.48998,-13.65807,-16.48228,-20.28082,-32.52898,-23.35784,-13.27486,-21.38854,-33.01030,82.40810
1095.00000,10.95000,0.06182,-12.08852,0.05771,-12.38767,0.06021,-12.20308,-24.31791,-17.50264,-20.70355,-21.60864,-13.59371,-16.30202,-20.36793,-32.11858,-26.26920,-13.12258,-21.49510,-33.01030,73.49638
1096.00000,10.96000,0.06349,-11.97265,0.05807,-12.36035,0.06068,-12.16983,-22.79384,-17.44061,-21.53958,-21.73773,-13.46770,-16.89095,-20.60297,-32.54622,-24.41828,-13.09349,-21.56967,-33.01030,79.79514
1097.00000,10.97000,0.06112,-12.13800,0.05704,-12.43794,0.05959,-12.24819,-24.34595,-17.32528,-22.16892,-21.62826,-13.51440,-17.10519,-20.42518,-32.65476,-26.38035,-13.18895,-21.49169,-33.01030,72.84473
1098.00000,10.98000,0.06185,-12.08629,0.05661,-12.47137,0.05931,-12.26863,-22.80822,-17.50066,-22.18530,-21.65134,-13.57357,-17.35533,-20.49301,-32.91957,-24.58474,-13.24616,-21.50865,-33.01030,78.97455
1099.00000,10.99000,0.05853,-12.32586,0.05496,-12.59920,0.05710,-12.43368,-24.74911,-17.40064,-23.33109,-21.67552,-13.63687,-17.79413,-20.47193,-32.69037,-26.92332,-13.38298,-21.53818,-33.01030,68.00821
1100.00000,11.00000,0.05991,-12.22524,0.05557,-12.55182,0.05773,-12.38563,-23.82675,-17.58506,-22.52432,-21.89470,-13.63069,-17.81125,-20.74010,-32.86632,-25.54893,-13.28163,-21.73781,-33.01030,73.19040
1101.00000,11.01000,0.05686,-12.45215,0.05347,-12.71905,0.05563,-12.54659,-25.00303,-17.50917,-24.17815,-21.76191,-13.71744,-18.41996,-20.61578,-32.94609,-27.59361,-13.49790,-21.62980,-33.01030,63.86177
1102.00000,11.02000,0.05986,-12.22865,0.05578,-12.53525,0.05796,-12.36867,-24.14707,-17.65848,-23.23578,-21.83739,-13.55222,-18.20032,-20.67667,-33.01030,-26.04476,-13.26873,-21.69208,-33.01030,71.27227
1103.00000,11.03000,0.05752,-12.40213,0.05413,-12.66577,0.05628,-12.49667,-25.11656,-17.68584,-24.63932,-21.77562,-13.62582,-18.70805,-20.61093,-32.86823,-27.66106,-13.43030,-21.62126,-33.01030,63.30625
1104.00000,11.04000,0.05990,-12.22594,0.05631,-12.49423,0.05832,-12.34184,-24.85383,-17.89231,-23.53751,-21.81457,-13.48913,-18.37291,-20.64506,-33.01030,-27.16809,-13.22380,-21.67630,-33.01030,66.96013
1105.00000,11.05000,0.05853,-12.32654,0.05560,-12.54897,0.05747,-12.40584,-25.77690,-17.78726,-24.57801,-22.09695,-13.42314,-18.89495,-20.93441,-33.01030,-28.75086,-13.23492,-21.96099,-33.01030,60.98276
1106.00000,11.06000,0.06001,-12.21768,0.05696,-12.44454,0.05883,-12.30406,-25.46977,-17.96114,-24.05705,-22.12303,-13.32249,-18.78422,-20.97235,-33.01030,-28.15817,-13.10895,-22.00433,-33.01030,64.34066
1107.00000,11.07000,0.06134,-12.12265,0.05831,-12.34291,0.06016,-12.20684,-25.71341,-17.81537,-23.82374,-22.61612,-13.13002,-18.90703,-21.45337,-33.01030,-28.35488,-12.91251,-22.49842,-33.01030,64.08209
1108.00000,11.08000,0.06787,-11.68295,0.06261,-12.03371,0.06487,-11.87931,-23.30823,-17.55523,-23.26009,-22.32292,-12.85671,-18.48139,-21.14808,-32.26660,-24.67413,-12.60594,-22.08902,-33.01030,75.59891
1109.00000,11.09000,0.07349,-11.33788,0.06835,-11.65279,0.07048,-11.51937,-23.56554,-17.58798,-22.27633,-21.98947,-12.47694,-17.88748,-20.93266,-31.45978,-25.19702,-12.19020,-21.70882,-33.01030,76.68568
1110.00000,11.10000,0.12809,-8.92471,0.07536,-11.22853,0.08924,-10.49433,-12.81168,-16.38366,-22.69952,-23.77327,-11.68815,-18.92822,-22.57532,-31.83034,-13.07902,-11.56718,-23.37381,-33.01030,130.70737
1111.00000,11.11000,0.22255,-6.52582,0.08569,-10.67045,0.11306,-9.46691,-8.10834,-16.72842,-21.91706,-22.21366,-10.75889,-17.80471,-21.20605,-32.47731,-9.10067,-12.24578,-22.09144,-33.01030,163.42235
1112.00000,11.12000,0.23736,-6.24596,0.12035,-9.19546,0.16925,-7.71469,-7.71599,-18.51620,-22.30595,-22.49974,-8.63276,-18.08057,-21.04398,-32.60539,-10.79202,-12.18240,-22.38970,-33.01030,164.81487
1113.00000,11.13000,0.26748,-5.72715,0.14259,-8.45925,0.17827,-7.48914,-8.54102,-17.47052,-21.81384,-22.83657,-8.41312,-17.82944,-21.36849,-33.01030,-9.84342,-9.18094,-22.69526,-33.01030,175.06571
1114.00000,11.14000,0.18636,-7.29651,0.10554,-9.76574,0.13317,-8.75606,-10.26668,-16.51870,-21.76200,-23.93514,-9.69472,-18.50619,-22.95074,-33.01030,-11.96056,-10.60327,-23.73385,-33.01030,159.71330
1115.00000,11.15000,0.17214,-7.64119,0.08269,-10.82569,0.10151,-9.93511,-10.24919,-17.76350,-21.12678,-22.61418,-11.18790,-17.37231,-21.04768,-33.01030,-11.09657,-11.58816,-22.49913,-32.71863,155.68652
1116.00000,11.16000,0.16701,-7.77247,0.08061,-10.93586,0.10208,-9.91073,-10.16787,-17.90998,-21.19170,-23.96677,-11.01220,-18.06037,-22.68417,-33.01030,-11.42038,-11.87011,-23.80929,-33.01030,156.18523
1117.00000,11.17000,0.23789,-6.23626,0.12707,-8.95967,0.17248,-7.63267,-8.47633,-16.31987,-21.46523,-25.60040,-8.47093,-18.58797,-24.52807,-33.01030,-10.98574,-10.36571,-25.34283,-33.01030,174.95574
1118.00000,11.18000,0.44148,-3.55084,0.24455,-6.11633,0.35680,-4.47575,-5.60625,-14.71651,-20.64529,-23.23938,-5.37701,-17.51817,-22.18160,-33.01030,-9.13596,-7.91851,-23.03427,-33.01030,194.86752
1119.00000,11.19000,0.47248,-3.25615,0.18951,-7.22375,0.38213,-4.17786,-3.74053,-17.59197,-21.15382,-23.34390,-5.51777,-17.82997,-22.38618,-33.01030,-8.08456,-13.54609,-23.10770,-32.09511,187.63965
1120.00000,11.20000,0.64355,-1.91419,0.26724,-5.73107,0.50148,-2.99749,-2.48098,-17.37888,-19.90754,-22.94576,-4.15584,-16.91189,-22.05060,-33.01030,-6.63682,-11.30145,-22.69264,-31.29639,208.42151
1121.00000,11.21000,0.60192,-2.20465,0.33558,-4.74205,0.50653,-2.95398,-3.54610,-14.65151,-20.34608,-23.02031,-3.67815,-17.16842,-22.12249,-32.08995,-8.38796,-8.05941,-22.65838,-32.15039,203.18543
1122.00000,11.22000,0.57030,-2.43899,0.35319,-4.51988,0.47973,-3.18999,-4.01149,-13.83447,-19.88324,-23.06596,-3.70042,-17.07487,-22.42858,-28.67964,-9.09328,-7.68655,-22.68244,-32.14385,201.97991
1123.00000,11.23000,0.52261,-2.81823,0.36517,-4.37506,0.47196,-3.26094,-4.31208,-14.95056,-19.74025,-21.38869,-3.70583,-16.54054,-20.90079,-27.84897,-11.19726,-8.42970,-21.04436,-29.10810,182.41357
1124.00000,11.24000,0.36644,-4.35993,0.25053,-6.01138,0.30851,-5.10732,-5.26944,-20.31271,-18.61534,-22.72485,-5.52964,-16.09250,-21.91629,-28.40806,-11.54002,-12.09658,-22.15434,-30.65389,169.23740
1125.00000,11.25000,0.67227,-1.72453,0.48988,-3.09912,0.59415,-2.26107,-2.89067,-15.80509,-19.40257,-21.35515,-2.58688,-16.44726,-20.78208,-26.28183,-9.81100,-8.44444,-20.99527,-31.53387,187.31984
1126.00000,11.26000,0.62182,-2.06333,0.50352,-2.97980,0.57334,-2.41588,-3.63118,-13.26070,-18.71356,-22.60834,-2.66779,-16.20536,-21.88834,-31.01588,-11.82869,-7.65264,-22.10645,-30.44146,187.68008
1127.00000,11.27000,0.55705,-2.54107,0.43365,-3.62861,0.47069,-3.27267,-4.47470,-15.34407,-18.82428,-21.80697,-3.60054,-16.15735,-21.35854,-30.26591,-9.90599,-7.71105,-21.36523,-29.43793,183.92381
1128.00000,11.28000,0.49880,-3.02069,0.32457,-4.88686,0.36363,-4.39344,-5.02823,-14.71780,-19.24341,-20.18465,-4.92176,-15.69522,-19.77251,-30.67614,-8.11584,-8.23012,-19.95237,-29.06827,187.32295
1129.00000,11.29000,0.38574,-4.13704,0.30041,-5.22292,0.32805,-4.84058,-7.61112,-12.63785,-18.37901,-20.33027,-5.37387,-15.43126,-19.89112,-31.20224,-11.47628,-7.39689,-20.10671,-28.04479,163.14629
1130.00000,11.30000,0.45000,-3.46785,0.31661,-4.99474,0.34821,-4.58154,-6.02635,-12.77195,-19.40932,-21.43644,-5.05966,-16.05296,-20.84276,-30.33016,-9.25557,-7.71755,-20.96250,-28.41168,181.73861
1131.00000,11.31000,0.42166,-3.75035,0.34403,-4.63400,0.37627,-4.24505,-6.75081,-12.01574,-18.52062,-22.08092,-4.67393,-15.96792,-21.36220,-28.67036,-12.26502,-7.36422,-21.32279,-28.53107,166.72564
1132.00000,11.32000,0.49595,-3.04560,0.34966,-4.56354,0.39172,-4.07028,-5.71512,-10.77942,-20.16190,-19.66775,-4.54354,-16.20427,-19.18582,-25.69216,-9.12771,-6.96937,-19.22716,-27.63579,186.72559
1133.00000,11.33000,0.42671,-3.69868,0.34659,-4.60189,0.37956,-4.20720,-7.67753,-8.39721,-20.08070,-19.21550,-4.57139,-15.88474,-18.98531,-26.49971,-12.56683,-6.27060,-18.98776,-27.87935,171.26416
1134.00000,11.34000,0.66579,-1.76660,0.60993,-2.14721,0.64623,-1.89614,-7.78985,-6.12932,-21.50650,-20.68814,-2.04547,-17.24643,-20.50385,-26.99738,-15.94283,-3.12729,-20.38434,-27.36205,168.79484
1135.00000,11.35000,0.70083,-1.54385,0.54875,-2.60627,0.63554,-1.96856,-4.44216,-7.36041,-19.65008,-18.71639,-2.30211,-15.19169,-18.06637,-27.43418,-10.67075,-4.92167,-18.50237,-27.74814,197.76127
1136.00000,11.36000,0.89392,-0.48702,0.72554,-1.39337,0.78567,-1.04762,-4.62941,-7.30515,-20.19623,-17.88195,-1.28993,-14.95259,-17.31991,-25.28286,-9.06085,-2.78689,-17.74819,-26.51773,198.13739
1137.00000,11.37000,0.74702,-1.26670,0.60216,-2.20288,0.68568,-1.63877,-5.20422,-8.08817,-21.83741,-18.44459,-1.93380,-15.72017,-18.04002,-26.51815,-10.83126,-3.69540,-18.23152,-26.81086,189.72544
1138.00000,11.38000,0.45483,-3.42149,0.34979,-4.56194,0.37863,-4.21782,-7.41084,-7.65251,-20.58744,-17.12728,-4.72285,-14.49133,-16.55881,-28.90968,-10.65362,-6.12671,-17.04532,-26.97671,177.16825
1139.00000,11.39000,0.53598,-2.70850,0.38518,-4.14336,0.41790,-3.78932,-7.06469,-6.91780,-20.82874,-18.72373,-4.24264,-15.83163,-18.24644,-29.44999,-8.69299,-4.96814,-18.65495,-29.19346,190.19736
1140.00000,11.40000,0.63165,-1.99521,0.53535,-2.71362,0.57205,-2.42567,-9.72971,-4.51050,-19.80064,-17.41251,-2.83904,-14.61893,-16.18241,-28.05070,-11.07492,-3.03872,-17.29497,-32.86366,167.70043
1141.00000,11.41000,0.57620,-2.39423,0.43172,-3.64800,0.47809,-3.20493,-7.55906,-6.39535,-19.90671,-15.75325,-3.89099,-13.91649,-15.20832,-26.54751,-8.94420,-4.47317,-15.63228,-33.01030,182.50211
1142.00000,11.42000,0.62135,-2.06663,0.44366,-3.52946,0.51586,-2.87464,-7.04210,-6.87029,-19.30301,-15.47508,-3.70490,-13.06459,-14.41890,-23.59802,-8.28136,-4.29699,-15.19912,-30.47037,177.21936
1143.00000,11.43000,0.63369,-1.98126,0.46807,-3.29691,0.53330,-2.73026,-6.81701,-11.55733,-19.49037,-17.55284,-3.44193,-14.76842,-16.15452,-24.66468,-8.29745,-4.11722,-17.08191,-28.42550,174.76232
1144.00000,11.44000,1.09485,0.39356,0.91226,-0.39881,1.02363,0.10144,-6.78086,-10.06033,-18.28929,-13.38957,-0.56853,-11.86571,-12.51421,-20.33416,-8.48289,-0.82320,-13.07271,-27.48207,162.06076
1145.00000,11.45000,2.22740,3.47798,1.92852,2.85223,2.11308,3.24917,-4.67099,-6.40516,-18.55394,-16.63547,2.84171,-12.88541,-13.81964,-24.50761,-6.22832,2.70415,-16.26094,-29.28705,194.87668
1146.00000,11.46000,2.59755,4.14565,2.34272,3.69720,2.53201,4.03466,-5.48236,-3.81982,-18.24301,-13.33870,3.63377,-11.19641,-11.49126,-21.34026,-7.15787,3.55032,-13.22497,-29.69000,178.64300
1147.00000,11.47000,0.96360,-0.16104,0.51805,-2.85632,0.84940,-0.70887,-3.22742,-7.49127,-22.42087,-21.00861,-2.39305,-17.08496,-19.41762,-26.74132,-4.75999,-3.22853,-20.81477,-29.49077,186.77439
1148.00000,11.48000,0.25247,-5.97797,0.08772,-10.56910,0.16296,-7.87920,-7.64009,-16.26554,-23.61116,-26.13735,-10.21948,-20.57539,-24.65980,-31.56074,-8.20220,-11.12546,-25.90607,-33.01030,140.89568
1149.00000,11.49000,0.33935,-4.69357,0.06216,-12.06472,0.21019,-6.77396,-5.38537,-17.94930,-22.55234,-25.55260,-10.91396,-19.11574,-22.76128,-33.01030,-6.21201,-13.44009,-25.34591,-33.01030,156.61704
1150.00000,11.50000,0.25157,-5.99347,0.11170,-9.51930,0.19589,-7.07989,-8.32074,-15.72944,-22.70781,-25.09144,-9.18460,-19.56579,-23.84642,-33.01030,-9.35798,-9.97912,-24.95006,-33.01030,148.80398
